CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
84590015,2025,2025-02-26,1925,2025-02-15,1714,24111,,6,5,6,1925,0,0,0,,0,002,"MILFORD STREET","SAN FERNANDO ROAD",31.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22100,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.152130126953125,-118.27459716796875,"LOS ANGELES",GLENDALE,-118.27449798583984,34.152191162109375
84591216,2025,2025-02-27,1925,2025-02-06,2233,22783,,4,5,6,1925,0,0,0,,0,003,"COLORADO STREET","CHEVY CHASE DRIVE",35.00,E,N,B,C,N,,,,,,,,,,Y,2,0,1,2,A,-,11,21954,A,N,G,B,D,B,H,-,C,A,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",34.142620086669922,-118.23963928222656,"LOS ANGELES",GLENDALE,-118.23949432373047,34.142635345458984
84591217,2025,2025-02-27,1925,2025-02-12,"800 ",24111,,3,5,6,1925,0,0,0,,0,003,"GLENDALE AVENUE","DORAN STREET",0.00,,Y,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,A,A,0,Y,,,,Y,,A,07,0,1,0,0,1,0,0,0,0,"- ","- ",34.153530120849609,-118.24362945556641,"LOS ANGELES",GLENDALE,-118.24365997314453,34.153541564941406
84592391,2025,2025-02-28,1925,2025-02-01,1052,28922,,6,5,6,1925,0,0,0,,0,003,"CHEVY CHASE DRIVE","GLENDALE AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25199127197266,34.133518218994141
84592392,2025,2025-02-28,1925,2025-02-08,2052,30805,,6,5,6,1925,0,0,0,,0,,"ACACIA AVENUE","HILDA AVENUE",131.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,5,D,-,00,,,N,B,E,A,A,H,-,C,D,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",34.135570526123047,-118.23565673828125,"LOS ANGELES",GLENDALE,-118.23606109619141,34.13555908203125
84592393,2025,2025-02-28,1925,2025-02-10,"738 ",26039,,1,5,6,1925,0,0,0,,0,004,"GLENDALE AVENUE","CALIFORNIA AVENUE",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.149971008300781,-118.24569702148438,"LOS ANGELES",GLENDALE,-118.24571990966797,34.149959564208984
84592394,2025,2025-03-05,1925,2025-02-10,1710,28418,,1,5,6,1925,0,0,0,,0,002,"CENTRAL AVENUE","LOMITA AVENUE (N)",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,3,2,D,-,00,,,N,D,C,A,A,H,-,B,A,0,,,,,Y,,-,"- ",0,0,3,0,0,0,0,0,0,"- ","- ",34.140308380126953,-118.25787353515625,"LOS ANGELES",GLENDALE,-118.25785827636719,34.139907836914062
84592395,2025,2025-02-28,1925,2025-02-12,"959 ",27629,,3,5,6,1925,0,0,0,,0,004,"CHEVY CHASE DRIVE","SINCLAIR AVENUE",60.00,E,N,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,B,C,A,B,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.23237609863281,34.152004241943359
84592396,2025,2025-02-28,1925,2025-02-12,1027,28525,,3,5,6,1925,0,0,0,,0,004,"BRAND BOULEVARD","SANCHEZ DRIVE",0.00,,Y,B,-,N,,,,,,,,,,N,2,0,1,2,A,-,12,21453,A,N,D,C,A,B,H,-,A,A,0,,,,,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",34.155948638916016,-118.25508117675781,"LOS ANGELES",GLENDALE,-118.25514221191406,34.155937194824219
84592398,2025,2025-02-28,1925,2025-02-12,1515,26161,,3,5,6,1925,0,0,0,,0,003,"DIXON STREET","LINCOLN AVENUE",397.00,W,N,B,-,N,,,,,,,,,,Y,4,0,1,5,A,-,03,22350,,N,B,E,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.141498565673828,-118.22955322265625,"LOS ANGELES",GLENDALE,-118.23082733154297,34.141513824462891
84592399,2025,2025-02-28,1925,2025-01-13,"731 ",28922,,1,5,6,1925,0,0,0,,0,002,"VINE STREET","PACIFIC AVENUE",0.00,,Y,A,C,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,A,G,A,B,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.140861511230469,-118.26441192626953,"LOS ANGELES",GLENDALE,-118.26441192626953,34.14080810546875
84592400,2025,2025-03-06,1925,2025-02-13,1732,28525,,4,5,6,1925,0,0,0,,0,003,"ALLEY (518 E HARVARD ST)",GLENDALE,0.00,,Y,C,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,G,B,D,B,H,-,B,D,0,Y,,,,Y,,-,"- ",0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,,
84592405,2025,2025-02-28,1925,2025-02-16,1916,28670,,7,5,6,1925,0,0,0,,0,003,"LOMITA AVENUE","EVERETT STREET (E)",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,-,C,A,A,H,-,B,D,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",34.140838623046875,-118.24559020996094,"LOS ANGELES",GLENDALE,-118.24617767333984,34.140842437744141
84594169,2025,2025-03-03,1925,2025-02-18,2231,30317,,2,5,6,1925,0,0,0,,0,004,"HARVEY DRIVE","WILSON TERRACE",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,01,23152,A,F,D,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",34.148799896240234,-118.22801208496094,"LOS ANGELES",GLENDALE,-118.22792053222656,34.148872375488281
84595470,2025,2025-03-04,1925,2025-02-17,1308,28595,,1,5,6,1925,0,0,0,,0,003,"COLORADO STREET","BRAND BOULEVARD",180.00,E,N,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,"- ","- ",34.142589569091797,-118.25498199462891,"LOS ANGELES",GLENDALE,-118.25433349609375,34.142578125
84595472,2025,2025-03-04,1925,2025-02-19,1038,26161,,3,5,6,1925,0,0,0,,0,003,"GLENDALE AVENUE","CYPRESS STREET (N)",15.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",34.130088806152344,-118.25253295898438,"LOS ANGELES",GLENDALE,-118.25257110595703,34.129768371582031
84595475,2025,2025-03-05,1925,2025-02-20,1012,28644,,4,5,6,1925,0,0,0,,0,003,"LOUISE STREET","HARVARD STREET",41.00,N,N,A,-,N,,,,,,,,,,Y,4,0,1,4,A,-,08,22107,,N,C,E,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.144329071044922,-118.25263977050781,"LOS ANGELES",GLENDALE,-118.25260162353516,34.144554138183594
84595476,2025,2025-03-04,1925,2025-02-20,1635,28644,,4,5,6,1925,0,0,0,,0,001,"SONORA AVENUE","SAN FERNANDO ROAD",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,B,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",34.165958404541016,-118.28826904296875,"LOS ANGELES",GLENDALE,-118.28829956054688,34.165962219238281
84595481,2025,2025-03-04,1925,2025-02-21,1258,28043,,5,5,6,1925,0,0,0,,0,002,"SAN FERNANDO ROAD","IVY STREET",130.00,S,N,A,-,N,,,,,,,,,,Y,3,0,1,3,A,-,07,21658,A,F,A,C,A,A,H,-,A,D,0,,,,,Y,,-,99,0,1,0,0,0,0,0,0,0,"- ","- ",34.145889282226562,-118.27133178710938,"LOS ANGELES",GLENDALE,-118.27122497558594,34.145572662353516
84599332,2025,2025-03-17,1925,2025-02-05,"738 ",26039,,3,5,6,1925,0,0,0,,0,001,"PACIFIC AVENUE","BURCHETT STREET",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,D,C,A,B,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.157360076904297,-118.26423645019531,"LOS ANGELES",GLENDALE,-118.26409149169922,34.157428741455078
84600346,2025,2025-03-18,1925,2025-02-17,1030,27629,,1,5,6,1925,0,0,0,,0,001,"CENTRAL AVENUE","LORAINE STREET",121.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,17,22517,,F,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,99,1,0,0,0,0,0,1,0,0,"- ","- ",34.16455078125,-118.25682067871094,"LOS ANGELES",GLENDALE,-118.25686645507812,34.164218902587891
84600349,2025,2025-03-18,1925,2025-02-23,1554,30705,,7,5,6,1925,0,0,0,,0,002,"CENTRAL AVENUE","RIVERDALE DRIVE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,3,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.138771057128906,-118.25787353515625,"LOS ANGELES",GLENDALE,-118.25787353515625,34.138736724853516
84600350,2025,2025-03-18,1925,2025-02-24,"815 ",28644,,1,5,6,1925,0,0,0,,0,005,"CANADA BOULEVARD","DEL VALLE AVENUE",15.00,N,N,A,-,Y,,,,,,,,,,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.184009552001953,-118.22895050048828,"LOS ANGELES",GLENDALE,-118.22904968261719,34.184181213378906
84600351,2025,2025-03-18,1925,2025-02-24,1100,22249,,1,5,6,1925,0,0,0,,0,004,"MOUNTAIN STREET","RT 2",19.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.22512054443359,34.164318084716797
84600353,2025,2025-03-18,1925,2025-02-25,1122,21089,,2,5,6,1925,0,0,0,,0,003,"BRAND BOULEVARD","CERRITOS AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,M,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25482940673828,34.125541687011719
84600654,2025,2025-03-18,1925,2025-02-25,1244,27629,,2,5,6,1925,0,0,0,,0,002,"SANCHEZ DRIVE","CENTRAL AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22101,D,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.156040191650391,-118.25797271728516,"LOS ANGELES",GLENDALE,-118.25794982910156,34.156024932861328
84600655,2025,2025-03-18,1925,2025-02-25,1706,21089,,2,5,6,1925,0,0,0,,0,001,"KENNETH ROAD","HIGHLAND AVENUE",40.00,E,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,08,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.27217102050781,34.171092987060547
84600656,2025,2025-03-18,1925,2025-02-26,1143,27629,,3,5,6,1925,0,0,0,,0,001,"MAGINN DRIVE","PACIFIC AVENUE",460.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,F,J,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.174831390380859,-118.26307678222656,"LOS ANGELES",GLENDALE,-118.26316070556641,34.175949096679688
84602117,2025,2025-03-18,1925,2025-02-21,1545,28922,,5,5,6,1925,0,0,0,,0,002,"WILSON AVENUE","BRAND BOULEVARD",91.00,W,N,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,13,22515,A,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,A,07,0,1,1,0,1,0,0,0,0,"- ","- ",34.148109436035156,-118.25501251220703,"LOS ANGELES",GLENDALE,,
84603465,2025,2025-03-18,1925,2025-02-28,"602 ",29572,,5,5,6,1925,0,0,0,,0,004,"CHEVY CHASE DRIVE","CHEVY OAKS DRIVE",0.00,,Y,B,-,N,,,,,,,,,,Y,3,0,2,2,A,-,03,22350,,N,D,C,A,A,H,-,D,D,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",34.158161163330078,-118.21959686279297,"LOS ANGELES",GLENDALE,-118.21964263916016,34.158168792724609
84603466,2025,2025-03-18,1925,2025-02-28,2334,30654,,5,5,6,1925,0,0,0,,0,003,"EVERETT STREET","COLORADO STREET",150.00,S,N,B,-,N,,,,,,,,,,Y,3,0,1,3,A,-,08,22107,,N,A,E,A,A,H,-,C,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.142528533935547,-118.24559783935547,"LOS ANGELES",GLENDALE,-118.24556732177734,34.142257690429688
84606991,2025,2025-03-18,1925,2025-03-01,1052,28922,,6,5,6,1925,0,0,0,,0,001,"PACIFIC AVENUE","ARDEN AVENUE (N)",20.00,N,N,B,-,N,,,,,,,,,,N,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.158451080322266,-118.26400756835938,"LOS ANGELES",GLENDALE,-118.26406097412109,34.158313751220703
84629897,2025,2025-03-28,1925,2025-03-16,1725,29405,,7,5,6,1925,0,0,0,,0,002,"SAN FERNANDO ROAD","LOS FELIZ ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,07,1,0,0,0,0,0,0,0,1,"- ","- ",34.128398895263672,-118.25923919677734,"LOS ANGELES",GLENDALE,-118.25923919677734,34.128334045410156
84631210,2025,2025-03-31,1925,2025-03-10,1542,21089,,1,5,6,1925,0,0,0,,0,001,"SONORA AVENUE","SAN FERNANDO ROAD",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,07,0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.28829956054688,34.165962219238281
84631631,2025,2025-03-31,1925,2025-03-05,1602,30417,,3,5,6,1925,0,0,0,,0,004,"JACKSON STREET","MONTEREY ROAD",0.00,,Y,B,C,N,,,,,,,,,,Y,2,0,1,3,A,-,12,21453,A,N,D,C,A,B,H,-,A,A,0,,,,,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25025177001953,34.157493591308594
84633745,2025,2025-04-02,1925,2025-03-21,2108,24111,,5,5,6,1925,0,0,0,,0,004,"HARVEY DRIVE","HOLLY DRIVE",0.00,,Y,A,-,Y,,,,,,,,,,Y,2,0,1,2,A,-,03,22350,,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",34.150459289550781,-118.22676849365234,"LOS ANGELES",GLENDALE,-118.22676849365234,34.150463104248047
84638739,2025,2025-04-07,1925,2025-03-25,"832 ",28418,,2,5,6,1925,0,0,0,,0,004,"CAMINO SAN RAFAEL","EMERALD ISLE DRIVE",2000.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,F,A,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.181350708007812,-118.21038818359375,"LOS ANGELES",GLENDALE,-118.21461486816406,34.177841186523438
84638740,2025,2025-04-07,1925,2025-03-25,1458,28595,,2,5,6,1925,0,0,0,,0,002,"PACIFIC AVENUE","DORAN STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",34.154029846191406,-118.26454925537109,"LOS ANGELES",GLENDALE,-118.26455688476562,34.154010772705078
84638742,2025,2025-04-07,1925,2025-03-26,"924 ",21089,,3,5,6,1925,0,0,0,,0,005,"VERDUGO BOULEVARD","PARK PLACE",210.00,E,N,B,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21804,A,N,D,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.22248840332031,34.2047119140625
84638744,2025,2025-04-07,1925,2025-03-26,1302,28595,,3,5,6,1925,0,0,0,,0,001,"PACIFIC AVENUE","BURCHETT STREET",85.00,N,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.157360076904297,-118.26423645019531,"LOS ANGELES",GLENDALE,-118.26406097412109,34.157661437988281
84640571,2025,2025-04-08,1925,2025-03-22,1232,28922,,6,5,6,1925,0,0,0,,0,004,"BRAND BOULEVARD","DORAN STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25511169433594,34.154647827148438
84640576,2025,2025-04-08,1925,2025-03-28,1210,26161,,5,5,6,1925,0,0,0,,0,001,"WESTERN AVENUE","FLOWER STREET",23.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.29524230957031,34.165828704833984
84642371,2025,2025-04-09,1925,2025-03-23,1356,30705,,7,5,6,1925,0,0,0,,0,004,"GLENDALE AVENUE","MONTEREY ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,5,2,A,-,09,21804,A,N,D,D,A,A,H,-,A,A,0,,,,,Y,,A,07,0,1,4,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.24192047119141,34.15618896484375
84643921,2025,2025-04-10,1925,2025-03-07,2143,30886,,5,5,6,1925,0,0,0,,0,,"GLENDALE AVENUE","CHEVY CHASE DRIVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,F,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",34.133541107177734,-118.25198364257812,"LOS ANGELES",GLENDALE,-118.25199127197266,34.133518218994141
84643926,2025,2025-04-10,1925,2025-03-29,2130,30886,,6,5,6,1925,0,0,0,,0,,"OCEAN VIEW BOULEVARD","HONOLULU AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,A,C,A,B,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.205318450927734,-118.22785186767578,"LOS ANGELES",GLENDALE,-118.22799682617188,34.205490112304688
84645590,2025,2025-04-11,1925,2025-03-27,1306,28043,,4,5,6,1925,0,0,0,,0,003,"WINDSOR ROAD","GRANADA STREET",650.00,E,N,B,-,N,,,,,,,,,,Y,3,0,1,3,A,-,08,22107,,N,C,E,A,A,H,-,A,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",34.137031555175781,-118.24842071533203,"LOS ANGELES",GLENDALE,-118.24619293212891,34.137138366699219
84647077,2025,2025-04-14,1925,2025-03-30,1843,30120,,7,5,6,1925,0,0,0,,0,003,"COLORADO STREET","CHEVY CHASE DRIVE",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",34.142490386962891,-118.23964691162109,"LOS ANGELES",GLENDALE,-118.23960876464844,34.142635345458984
84647356,2025,2025-04-14,1925,2025-03-10,2008,21370,,1,5,6,1925,0,0,0,,0,003,"VERDUGO ROAD","CALIFORNIA AVENUE (N)",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,01,23152,A,N,C,C,A,A,H,-,C,D,0,,,,,Y,Y,-,99,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.23619842529297,34.150375366210938
84647581,2025,2025-04-14,1925,2025-04-01,1212,26039,,2,5,6,1925,0,0,0,,0,001,"GOODE AVENUE","CENTRAL AVENUE",102.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.156749725341797,-118.25797271728516,"LOS ANGELES",GLENDALE,-118.25764465332031,34.156749725341797
84647582,2025,2025-04-14,1925,2025-04-01,1345,27629,,2,5,6,1925,0,0,0,,0,001,"PACIFIC AVENUE","GLENWOOD ROAD",10.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,C,C,A,A,H,-,A,A,0,,,,,Y,,I,11,0,0,1,0,0,0,0,0,0,"- ","- ",34.164169311523438,-118.26512908935547,"LOS ANGELES",GLENDALE,-118.26517486572266,34.164234161376953
84651207,2025,2025-04-16,1925,2025-04-03,1830,29987,,4,5,6,1925,0,0,0,,0,002,"BRAND BOULEVARD","COLORADO STREET",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25492858886719,34.142570495605469
84655916,2025,2025-04-21,1925,2025-04-04,2004,30887,,5,5,6,1925,0,0,0,,0,002,"WILSON AVENUE","CENTRAL AVENUE",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,12,21453,A,N,D,D,A,A,H,-,C,A,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",34.148040771484375,-118.25788879394531,"LOS ANGELES",GLENDALE,-118.25794219970703,34.148086547851562
84655917,2025,2025-04-21,1925,2025-04-06,"4   ",29008,,7,5,6,1925,0,0,0,,0,002,"SAN FERNANDO ROAD","MILFORD STREET",5.00,N,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,01,23152,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.152198791503906,-118.27461242675781,"LOS ANGELES",GLENDALE,-118.27459716796875,34.152172088623047
84659288,2025,2025-04-23,1925,2025-04-03,"859 ",28922,,4,5,6,1925,0,0,0,,0,002,"MYRTLE STREET","COLUMBUS AVENUE",171.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,13,22515,A,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.26195526123047,34.150764465332031
84659290,2025,2025-04-23,1925,2025-04-04,1603,28043,,5,5,6,1925,0,0,0,,0,001,"KENNETH ROAD","RUBERTA AVENUE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21802,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.173618316650391,-118.28191375732422,"LOS ANGELES",GLENDALE,-118.28191375732422,34.173610687255859
84659291,2025,2025-04-23,1925,2025-04-06,1905,24582,,7,5,6,1925,0,0,0,,0,003,"RALEIGH STREET","ADAMS STREET",500.00,W,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,21,22106,,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.138088226318359,-118.24176025390625,"LOS ANGELES",GLENDALE,-118.24344635009766,34.138092041015625
84659294,2025,2025-04-24,1925,2025-04-04,2000,27629,,5,5,6,1925,0,0,0,,0,004,BROADWAY,"LOUISE STREET",175.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,M,G,B,C,A,H,-,C,D,0,Y,,,,Y,,-,"- ",0,0,1,0,1,0,0,0,0,"- ","- ",34.146331787109375,-118.25263214111328,"LOS ANGELES",GLENDALE,-118.25205993652344,34.146320343017578
84659298,2025,2025-04-23,1925,2025-04-07,1545,21089,,1,5,6,1925,0,0,0,,0,002,"ORANGE STREET",BROADWAY,0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25637054443359,34.146430969238281
